,0
52883,"spam ../data/inmail.52884
"
52884,"spam ../data/inmail.52885
"
52885,"ham ../data/inmail.52886
"
52886,"spam ../data/inmail.52887
"
52887,"spam ../data/inmail.52888
"
52888,"spam ../data/inmail.52889
"
52889,"spam ../data/inmail.52890
"
52890,"spam ../data/inmail.52891
"
52891,"spam ../data/inmail.52892
"
52892,"spam ../data/inmail.52893
"
52893,"spam ../data/inmail.52894
"
52894,"spam ../data/inmail.52895
"
52895,"spam ../data/inmail.52896
"
52896,"spam ../data/inmail.52897
"
52897,"spam ../data/inmail.52898
"
52898,"ham ../data/inmail.52899
"
52899,"ham ../data/inmail.52900
"
52900,"spam ../data/inmail.52901
"
52901,"spam ../data/inmail.52902
"
52902,"spam ../data/inmail.52903
"
52903,"spam ../data/inmail.52904
"
52904,"ham ../data/inmail.52905
"
52905,"spam ../data/inmail.52906
"
52906,"spam ../data/inmail.52907
"
52907,"spam ../data/inmail.52908
"
52908,"spam ../data/inmail.52909
"
52909,"spam ../data/inmail.52910
"
52910,"ham ../data/inmail.52911
"
52911,"spam ../data/inmail.52912
"
52912,"spam ../data/inmail.52913
"
52913,"spam ../data/inmail.52914
"
52914,"spam ../data/inmail.52915
"
52915,"spam ../data/inmail.52916
"
52916,"spam ../data/inmail.52917
"
52917,"spam ../data/inmail.52918
"
52918,"spam ../data/inmail.52919
"
52919,"spam ../data/inmail.52920
"
52920,"spam ../data/inmail.52921
"
52921,"ham ../data/inmail.52922
"
52922,"ham ../data/inmail.52923
"
52923,"spam ../data/inmail.52924
"
52924,"spam ../data/inmail.52925
"
52925,"ham ../data/inmail.52926
"
52926,"spam ../data/inmail.52927
"
52927,"ham ../data/inmail.52928
"
52928,"spam ../data/inmail.52929
"
52929,"spam ../data/inmail.52930
"
52930,"spam ../data/inmail.52931
"
52931,"spam ../data/inmail.52932
"
52932,"ham ../data/inmail.52933
"
52933,"spam ../data/inmail.52934
"
52934,"spam ../data/inmail.52935
"
52935,"spam ../data/inmail.52936
"
52936,"spam ../data/inmail.52937
"
52937,"spam ../data/inmail.52938
"
52938,"spam ../data/inmail.52939
"
52939,"ham ../data/inmail.52940
"
52940,"spam ../data/inmail.52941
"
52941,"spam ../data/inmail.52942
"
52942,"spam ../data/inmail.52943
"
52943,"ham ../data/inmail.52944
"
52944,"spam ../data/inmail.52945
"
52945,"spam ../data/inmail.52946
"
52946,"ham ../data/inmail.52947
"
52947,"ham ../data/inmail.52948
"
52948,"ham ../data/inmail.52949
"
52949,"ham ../data/inmail.52950
"
52950,"spam ../data/inmail.52951
"
52951,"spam ../data/inmail.52952
"
52952,"spam ../data/inmail.52953
"
52953,"spam ../data/inmail.52954
"
52954,"spam ../data/inmail.52955
"
52955,"spam ../data/inmail.52956
"
52956,"spam ../data/inmail.52957
"
52957,"spam ../data/inmail.52958
"
52958,"spam ../data/inmail.52959
"
52959,"spam ../data/inmail.52960
"
52960,"spam ../data/inmail.52961
"
52961,"spam ../data/inmail.52962
"
52962,"ham ../data/inmail.52963
"
52963,"spam ../data/inmail.52964
"
52964,"ham ../data/inmail.52965
"
52965,"ham ../data/inmail.52966
"
52966,"spam ../data/inmail.52967
"
52967,"spam ../data/inmail.52968
"
52968,"spam ../data/inmail.52969
"
52969,"spam ../data/inmail.52970
"
52970,"ham ../data/inmail.52971
"
52971,"ham ../data/inmail.52972
"
52972,"ham ../data/inmail.52973
"
52973,"ham ../data/inmail.52974
"
52974,"spam ../data/inmail.52975
"
52975,"spam ../data/inmail.52976
"
52976,"spam ../data/inmail.52977
"
52977,"spam ../data/inmail.52978
"
52978,"spam ../data/inmail.52979
"
52979,"spam ../data/inmail.52980
"
52980,"ham ../data/inmail.52981
"
52981,"spam ../data/inmail.52982
"
52982,"spam ../data/inmail.52983
"
52983,"ham ../data/inmail.52984
"
52984,"ham ../data/inmail.52985
"
52985,"spam ../data/inmail.52986
"
52986,"spam ../data/inmail.52987
"
52987,"spam ../data/inmail.52988
"
52988,"spam ../data/inmail.52989
"
52989,"spam ../data/inmail.52990
"
52990,"ham ../data/inmail.52991
"
52991,"spam ../data/inmail.52992
"
52992,"spam ../data/inmail.52993
"
52993,"ham ../data/inmail.52994
"
52994,"spam ../data/inmail.52995
"
52995,"ham ../data/inmail.52996
"
52996,"ham ../data/inmail.52997
"
52997,"spam ../data/inmail.52998
"
52998,"spam ../data/inmail.52999
"
52999,"spam ../data/inmail.53000
"
53000,"spam ../data/inmail.53001
"
53001,"spam ../data/inmail.53002
"
53002,"spam ../data/inmail.53003
"
53003,"spam ../data/inmail.53004
"
53004,"ham ../data/inmail.53005
"
53005,"ham ../data/inmail.53006
"
53006,"ham ../data/inmail.53007
"
53007,"spam ../data/inmail.53008
"
53008,"spam ../data/inmail.53009
"
53009,"spam ../data/inmail.53010
"
53010,"ham ../data/inmail.53011
"
53011,"ham ../data/inmail.53012
"
53012,"spam ../data/inmail.53013
"
53013,"ham ../data/inmail.53014
"
53014,"spam ../data/inmail.53015
"
53015,"ham ../data/inmail.53016
"
53016,"spam ../data/inmail.53017
"
53017,"spam ../data/inmail.53018
"
53018,"spam ../data/inmail.53019
"
53019,"ham ../data/inmail.53020
"
53020,"ham ../data/inmail.53021
"
53021,"ham ../data/inmail.53022
"
53022,"spam ../data/inmail.53023
"
53023,"ham ../data/inmail.53024
"
53024,"spam ../data/inmail.53025
"
53025,"spam ../data/inmail.53026
"
53026,"ham ../data/inmail.53027
"
53027,"spam ../data/inmail.53028
"
53028,"spam ../data/inmail.53029
"
53029,"ham ../data/inmail.53030
"
53030,"spam ../data/inmail.53031
"
53031,"spam ../data/inmail.53032
"
53032,"spam ../data/inmail.53033
"
53033,"ham ../data/inmail.53034
"
53034,"spam ../data/inmail.53035
"
53035,"spam ../data/inmail.53036
"
53036,"spam ../data/inmail.53037
"
53037,"spam ../data/inmail.53038
"
53038,"spam ../data/inmail.53039
"
53039,"ham ../data/inmail.53040
"
53040,"ham ../data/inmail.53041
"
53041,"ham ../data/inmail.53042
"
53042,"spam ../data/inmail.53043
"
53043,"spam ../data/inmail.53044
"
53044,"ham ../data/inmail.53045
"
53045,"ham ../data/inmail.53046
"
53046,"spam ../data/inmail.53047
"
53047,"spam ../data/inmail.53048
"
53048,"spam ../data/inmail.53049
"
53049,"spam ../data/inmail.53050
"
53050,"spam ../data/inmail.53051
"
53051,"ham ../data/inmail.53052
"
53052,"spam ../data/inmail.53053
"
53053,"spam ../data/inmail.53054
"
53054,"ham ../data/inmail.53055
"
53055,"spam ../data/inmail.53056
"
53056,"ham ../data/inmail.53057
"
53057,"ham ../data/inmail.53058
"
53058,"spam ../data/inmail.53059
"
53059,"ham ../data/inmail.53060
"
53060,"spam ../data/inmail.53061
"
53061,"spam ../data/inmail.53062
"
53062,"spam ../data/inmail.53063
"
53063,"ham ../data/inmail.53064
"
53064,"ham ../data/inmail.53065
"
53065,"spam ../data/inmail.53066
"
53066,"ham ../data/inmail.53067
"
53067,"ham ../data/inmail.53068
"
53068,"spam ../data/inmail.53069
"
53069,"ham ../data/inmail.53070
"
53070,"spam ../data/inmail.53071
"
53071,"ham ../data/inmail.53072
"
53072,"spam ../data/inmail.53073
"
53073,"spam ../data/inmail.53074
"
53074,"spam ../data/inmail.53075
"
53075,"ham ../data/inmail.53076
"
53076,"spam ../data/inmail.53077
"
53077,"spam ../data/inmail.53078
"
53078,"ham ../data/inmail.53079
"
53079,"spam ../data/inmail.53080
"
53080,"spam ../data/inmail.53081
"
53081,"spam ../data/inmail.53082
"
53082,"spam ../data/inmail.53083
"
53083,"spam ../data/inmail.53084
"
53084,"spam ../data/inmail.53085
"
53085,"ham ../data/inmail.53086
"
53086,"ham ../data/inmail.53087
"
53087,"ham ../data/inmail.53088
"
53088,"ham ../data/inmail.53089
"
53089,"spam ../data/inmail.53090
"
53090,"spam ../data/inmail.53091
"
53091,"spam ../data/inmail.53092
"
53092,"spam ../data/inmail.53093
"
53093,"ham ../data/inmail.53094
"
53094,"spam ../data/inmail.53095
"
53095,"spam ../data/inmail.53096
"
53096,"ham ../data/inmail.53097
"
53097,"spam ../data/inmail.53098
"
53098,"spam ../data/inmail.53099
"
53099,"ham ../data/inmail.53100
"
53100,"spam ../data/inmail.53101
"
53101,"spam ../data/inmail.53102
"
53102,"spam ../data/inmail.53103
"
53103,"spam ../data/inmail.53104
"
53104,"spam ../data/inmail.53105
"
53105,"spam ../data/inmail.53106
"
53106,"spam ../data/inmail.53107
"
53107,"spam ../data/inmail.53108
"
53108,"ham ../data/inmail.53109
"
53109,"ham ../data/inmail.53110
"
53110,"ham ../data/inmail.53111
"
53111,"ham ../data/inmail.53112
"
53112,"ham ../data/inmail.53113
"
53113,"spam ../data/inmail.53114
"
53114,"ham ../data/inmail.53115
"
53115,"ham ../data/inmail.53116
"
53116,"ham ../data/inmail.53117
"
53117,"ham ../data/inmail.53118
"
53118,"ham ../data/inmail.53119
"
53119,"ham ../data/inmail.53120
"
53120,"ham ../data/inmail.53121
"
53121,"ham ../data/inmail.53122
"
53122,"spam ../data/inmail.53123
"
53123,"spam ../data/inmail.53124
"
53124,"ham ../data/inmail.53125
"
53125,"spam ../data/inmail.53126
"
53126,"spam ../data/inmail.53127
"
53127,"spam ../data/inmail.53128
"
53128,"spam ../data/inmail.53129
"
53129,"spam ../data/inmail.53130
"
53130,"spam ../data/inmail.53131
"
53131,"ham ../data/inmail.53132
"
53132,"spam ../data/inmail.53133
"
53133,"ham ../data/inmail.53134
"
53134,"spam ../data/inmail.53135
"
53135,"spam ../data/inmail.53136
"
53136,"ham ../data/inmail.53137
"
53137,"spam ../data/inmail.53138
"
53138,"spam ../data/inmail.53139
"
53139,"spam ../data/inmail.53140
"
53140,"ham ../data/inmail.53141
"
53141,"spam ../data/inmail.53142
"
53142,"spam ../data/inmail.53143
"
53143,"ham ../data/inmail.53144
"
53144,"spam ../data/inmail.53145
"
53145,"spam ../data/inmail.53146
"
53146,"ham ../data/inmail.53147
"
53147,"ham ../data/inmail.53148
"
53148,"ham ../data/inmail.53149
"
53149,"spam ../data/inmail.53150
"
53150,"ham ../data/inmail.53151
"
53151,"spam ../data/inmail.53152
"
53152,"ham ../data/inmail.53153
"
53153,"ham ../data/inmail.53154
"
53154,"ham ../data/inmail.53155
"
53155,"ham ../data/inmail.53156
"
53156,"spam ../data/inmail.53157
"
53157,"ham ../data/inmail.53158
"
53158,"ham ../data/inmail.53159
"
53159,"ham ../data/inmail.53160
"
53160,"spam ../data/inmail.53161
"
53161,"spam ../data/inmail.53162
"
53162,"ham ../data/inmail.53163
"
53163,"ham ../data/inmail.53164
"
53164,"spam ../data/inmail.53165
"
53165,"spam ../data/inmail.53166
"
53166,"spam ../data/inmail.53167
"
53167,"spam ../data/inmail.53168
"
53168,"ham ../data/inmail.53169
"
53169,"spam ../data/inmail.53170
"
53170,"ham ../data/inmail.53171
"
53171,"ham ../data/inmail.53172
"
53172,"spam ../data/inmail.53173
"
53173,"spam ../data/inmail.53174
"
53174,"spam ../data/inmail.53175
"
53175,"spam ../data/inmail.53176
"
53176,"ham ../data/inmail.53177
"
53177,"ham ../data/inmail.53178
"
53178,"ham ../data/inmail.53179
"
53179,"ham ../data/inmail.53180
"
53180,"spam ../data/inmail.53181
"
53181,"ham ../data/inmail.53182
"
53182,"spam ../data/inmail.53183
"
53183,"spam ../data/inmail.53184
"
53184,"ham ../data/inmail.53185
"
53185,"spam ../data/inmail.53186
"
53186,"spam ../data/inmail.53187
"
53187,"spam ../data/inmail.53188
"
53188,"spam ../data/inmail.53189
"
53189,"spam ../data/inmail.53190
"
53190,"spam ../data/inmail.53191
"
53191,"spam ../data/inmail.53192
"
53192,"spam ../data/inmail.53193
"
53193,"spam ../data/inmail.53194
"
53194,"spam ../data/inmail.53195
"
53195,"ham ../data/inmail.53196
"
53196,"ham ../data/inmail.53197
"
53197,"spam ../data/inmail.53198
"
53198,"ham ../data/inmail.53199
"
53199,"ham ../data/inmail.53200
"
53200,"ham ../data/inmail.53201
"
53201,"spam ../data/inmail.53202
"
53202,"spam ../data/inmail.53203
"
53203,"spam ../data/inmail.53204
"
53204,"spam ../data/inmail.53205
"
53205,"ham ../data/inmail.53206
"
53206,"ham ../data/inmail.53207
"
53207,"ham ../data/inmail.53208
"
53208,"spam ../data/inmail.53209
"
53209,"ham ../data/inmail.53210
"
53210,"ham ../data/inmail.53211
"
53211,"ham ../data/inmail.53212
"
53212,"spam ../data/inmail.53213
"
53213,"ham ../data/inmail.53214
"
53214,"ham ../data/inmail.53215
"
53215,"ham ../data/inmail.53216
"
53216,"spam ../data/inmail.53217
"
53217,"ham ../data/inmail.53218
"
53218,"spam ../data/inmail.53219
"
53219,"ham ../data/inmail.53220
"
53220,"spam ../data/inmail.53221
"
53221,"ham ../data/inmail.53222
"
53222,"ham ../data/inmail.53223
"
53223,"spam ../data/inmail.53224
"
53224,"spam ../data/inmail.53225
"
53225,"spam ../data/inmail.53226
"
53226,"spam ../data/inmail.53227
"
53227,"spam ../data/inmail.53228
"
53228,"spam ../data/inmail.53229
"
53229,"spam ../data/inmail.53230
"
53230,"spam ../data/inmail.53231
"
53231,"ham ../data/inmail.53232
"
53232,"ham ../data/inmail.53233
"
53233,"ham ../data/inmail.53234
"
53234,"ham ../data/inmail.53235
"
53235,"spam ../data/inmail.53236
"
53236,"ham ../data/inmail.53237
"
53237,"spam ../data/inmail.53238
"
53238,"ham ../data/inmail.53239
"
53239,"ham ../data/inmail.53240
"
53240,"spam ../data/inmail.53241
"
53241,"spam ../data/inmail.53242
"
53242,"ham ../data/inmail.53243
"
53243,"ham ../data/inmail.53244
"
53244,"ham ../data/inmail.53245
"
53245,"spam ../data/inmail.53246
"
53246,"spam ../data/inmail.53247
"
53247,"spam ../data/inmail.53248
"
53248,"spam ../data/inmail.53249
"
53249,"spam ../data/inmail.53250
"
53250,"spam ../data/inmail.53251
"
53251,"spam ../data/inmail.53252
"
53252,"ham ../data/inmail.53253
"
53253,"ham ../data/inmail.53254
"
53254,"spam ../data/inmail.53255
"
53255,"spam ../data/inmail.53256
"
53256,"spam ../data/inmail.53257
"
53257,"ham ../data/inmail.53258
"
53258,"spam ../data/inmail.53259
"
53259,"ham ../data/inmail.53260
"
53260,"spam ../data/inmail.53261
"
53261,"spam ../data/inmail.53262
"
53262,"spam ../data/inmail.53263
"
53263,"spam ../data/inmail.53264
"
53264,"ham ../data/inmail.53265
"
53265,"ham ../data/inmail.53266
"
53266,"ham ../data/inmail.53267
"
53267,"ham ../data/inmail.53268
"
53268,"spam ../data/inmail.53269
"
53269,"ham ../data/inmail.53270
"
53270,"spam ../data/inmail.53271
"
53271,"spam ../data/inmail.53272
"
53272,"ham ../data/inmail.53273
"
53273,"ham ../data/inmail.53274
"
53274,"spam ../data/inmail.53275
"
53275,"spam ../data/inmail.53276
"
53276,"spam ../data/inmail.53277
"
53277,"ham ../data/inmail.53278
"
53278,"ham ../data/inmail.53279
"
53279,"spam ../data/inmail.53280
"
53280,"ham ../data/inmail.53281
"
53281,"spam ../data/inmail.53282
"
53282,"ham ../data/inmail.53283
"
53283,"spam ../data/inmail.53284
"
53284,"spam ../data/inmail.53285
"
53285,"ham ../data/inmail.53286
"
53286,"ham ../data/inmail.53287
"
53287,"spam ../data/inmail.53288
"
53288,"spam ../data/inmail.53289
"
53289,"spam ../data/inmail.53290
"
53290,"spam ../data/inmail.53291
"
53291,"spam ../data/inmail.53292
"
53292,"ham ../data/inmail.53293
"
53293,"ham ../data/inmail.53294
"
53294,"ham ../data/inmail.53295
"
53295,"ham ../data/inmail.53296
"
53296,"spam ../data/inmail.53297
"
53297,"spam ../data/inmail.53298
"
53298,"ham ../data/inmail.53299
"
53299,"spam ../data/inmail.53300
"
53300,"spam ../data/inmail.53301
"
53301,"ham ../data/inmail.53302
"
53302,"ham ../data/inmail.53303
"
53303,"ham ../data/inmail.53304
"
53304,"ham ../data/inmail.53305
"
53305,"spam ../data/inmail.53306
"
53306,"spam ../data/inmail.53307
"
53307,"ham ../data/inmail.53308
"
53308,"ham ../data/inmail.53309
"
53309,"spam ../data/inmail.53310
"
53310,"spam ../data/inmail.53311
"
53311,"spam ../data/inmail.53312
"
53312,"spam ../data/inmail.53313
"
53313,"ham ../data/inmail.53314
"
53314,"ham ../data/inmail.53315
"
53315,"spam ../data/inmail.53316
"
53316,"ham ../data/inmail.53317
"
53317,"ham ../data/inmail.53318
"
53318,"spam ../data/inmail.53319
"
53319,"ham ../data/inmail.53320
"
53320,"spam ../data/inmail.53321
"
53321,"ham ../data/inmail.53322
"
53322,"spam ../data/inmail.53323
"
53323,"spam ../data/inmail.53324
"
53324,"ham ../data/inmail.53325
"
53325,"ham ../data/inmail.53326
"
53326,"ham ../data/inmail.53327
"
53327,"ham ../data/inmail.53328
"
53328,"spam ../data/inmail.53329
"
53329,"ham ../data/inmail.53330
"
53330,"spam ../data/inmail.53331
"
53331,"ham ../data/inmail.53332
"
53332,"ham ../data/inmail.53333
"
53333,"spam ../data/inmail.53334
"
53334,"ham ../data/inmail.53335
"
53335,"spam ../data/inmail.53336
"
53336,"ham ../data/inmail.53337
"
53337,"ham ../data/inmail.53338
"
53338,"ham ../data/inmail.53339
"
53339,"spam ../data/inmail.53340
"
53340,"spam ../data/inmail.53341
"
53341,"spam ../data/inmail.53342
"
53342,"ham ../data/inmail.53343
"
53343,"ham ../data/inmail.53344
"
53344,"ham ../data/inmail.53345
"
53345,"ham ../data/inmail.53346
"
53346,"ham ../data/inmail.53347
"
53347,"spam ../data/inmail.53348
"
53348,"ham ../data/inmail.53349
"
53349,"ham ../data/inmail.53350
"
53350,"ham ../data/inmail.53351
"
53351,"ham ../data/inmail.53352
"
53352,"ham ../data/inmail.53353
"
53353,"spam ../data/inmail.53354
"
53354,"ham ../data/inmail.53355
"
53355,"ham ../data/inmail.53356
"
53356,"ham ../data/inmail.53357
"
53357,"spam ../data/inmail.53358
"
53358,"spam ../data/inmail.53359
"
53359,"spam ../data/inmail.53360
"
53360,"ham ../data/inmail.53361
"
53361,"ham ../data/inmail.53362
"
53362,"ham ../data/inmail.53363
"
53363,"spam ../data/inmail.53364
"
53364,"spam ../data/inmail.53365
"
53365,"ham ../data/inmail.53366
"
53366,"spam ../data/inmail.53367
"
53367,"ham ../data/inmail.53368
"
53368,"spam ../data/inmail.53369
"
53369,"ham ../data/inmail.53370
"
53370,"ham ../data/inmail.53371
"
53371,"spam ../data/inmail.53372
"
53372,"spam ../data/inmail.53373
"
53373,"spam ../data/inmail.53374
"
53374,"spam ../data/inmail.53375
"
53375,"spam ../data/inmail.53376
"
53376,"spam ../data/inmail.53377
"
53377,"spam ../data/inmail.53378
"
53378,"ham ../data/inmail.53379
"
53379,"ham ../data/inmail.53380
"
53380,"spam ../data/inmail.53381
"
53381,"ham ../data/inmail.53382
"
53382,"spam ../data/inmail.53383
"
53383,"spam ../data/inmail.53384
"
53384,"ham ../data/inmail.53385
"
53385,"spam ../data/inmail.53386
"
53386,"spam ../data/inmail.53387
"
53387,"spam ../data/inmail.53388
"
53388,"ham ../data/inmail.53389
"
53389,"ham ../data/inmail.53390
"
53390,"spam ../data/inmail.53391
"
53391,"ham ../data/inmail.53392
"
53392,"spam ../data/inmail.53393
"
53393,"ham ../data/inmail.53394
"
53394,"ham ../data/inmail.53395
"
53395,"spam ../data/inmail.53396
"
53396,"spam ../data/inmail.53397
"
53397,"spam ../data/inmail.53398
"
53398,"spam ../data/inmail.53399
"
53399,"ham ../data/inmail.53400
"
53400,"spam ../data/inmail.53401
"
53401,"ham ../data/inmail.53402
"
53402,"spam ../data/inmail.53403
"
53403,"spam ../data/inmail.53404
"
53404,"spam ../data/inmail.53405
"
53405,"spam ../data/inmail.53406
"
53406,"ham ../data/inmail.53407
"
53407,"spam ../data/inmail.53408
"
53408,"spam ../data/inmail.53409
"
53409,"ham ../data/inmail.53410
"
53410,"ham ../data/inmail.53411
"
53411,"ham ../data/inmail.53412
"
53412,"ham ../data/inmail.53413
"
53413,"ham ../data/inmail.53414
"
53414,"spam ../data/inmail.53415
"
53415,"spam ../data/inmail.53416
"
53416,"spam ../data/inmail.53417
"
53417,"ham ../data/inmail.53418
"
53418,"ham ../data/inmail.53419
"
53419,"spam ../data/inmail.53420
"
53420,"spam ../data/inmail.53421
"
53421,"spam ../data/inmail.53422
"
53422,"spam ../data/inmail.53423
"
53423,"spam ../data/inmail.53424
"
53424,"spam ../data/inmail.53425
"
53425,"spam ../data/inmail.53426
"
53426,"ham ../data/inmail.53427
"
53427,"spam ../data/inmail.53428
"
53428,"ham ../data/inmail.53429
"
53429,"spam ../data/inmail.53430
"
53430,"ham ../data/inmail.53431
"
53431,"ham ../data/inmail.53432
"
53432,"spam ../data/inmail.53433
"
53433,"ham ../data/inmail.53434
"
53434,"spam ../data/inmail.53435
"
53435,"ham ../data/inmail.53436
"
53436,"spam ../data/inmail.53437
"
53437,"spam ../data/inmail.53438
"
53438,"spam ../data/inmail.53439
"
53439,"spam ../data/inmail.53440
"
53440,"ham ../data/inmail.53441
"
53441,"spam ../data/inmail.53442
"
53442,"ham ../data/inmail.53443
"
53443,"spam ../data/inmail.53444
"
53444,"ham ../data/inmail.53445
"
53445,"spam ../data/inmail.53446
"
53446,"ham ../data/inmail.53447
"
53447,"spam ../data/inmail.53448
"
53448,"spam ../data/inmail.53449
"
